country,year,cereal_yield,fdi_perc_gdp,en_per_gdp,en_per_cap,co2_ttl,co2_per_cap,co2_per_gdp,pop_urb_aggl_perc,prot_area_perc,gdp,gni_per_cap,under_5_mort_rate,pop_growth_perc,pop,urb_pop_growth_perc,urb_pop
PER,2007,3640.3,5.120574802,69.40425529,508.9119614,43512.622,1.544859103,210.6843692,29.8932638,13.62139518,1.07233E+11,3380,24.1,1.069715058,28166078,1.210065958,20082413.61
PHL,2007,3319.8,1.952330987,130.2476992,430.2451441,78580.143,0.886382526,268.3337306,14.10153298,10.85054479,1.4936E+11,1510,32.4,1.748199,88652631,2.907904835,56897258.58
POL,2007,3249.5,5.560736034,162.0518528,2536.843058,315204.319,8.268617224,528.1937869,4.468937497,21.8332981,4.25321E+11,9800,6.9,-0.054305021,38120560,-0.152008986,23398399.73
PRT,2007,3463.3,1.281568829,108.4452893,2385.064009,60234.142,5.678001496,258.1702264,38.65856423,5.919456403,2.31742E+11,19920,4.4,0.226408471,10608335,1.285704213,6241944.314
PRY,2007,2334.4,1.687890707,168.9774701,707.5597761,4136.376,0.675956299,161.430015,30.5650079,5.445292822,12222355341,1660,27.4,1.825561678,6119295,2.835671276,3653219.115
ROM,2007,1642.9,5.862980801,170.121195,1830.624379,98422.28,4.567821976,424.4908689,8.965746445,7.109808962,1.69282E+11,6430,17.4,-0.189143147,21546873,0.144375784,11648239.54
RUS,2007,1989.8,4.237358892,337.6975294,4733.220844,1667575.584,11.73522578,837.2642825,18.02817734,9.021114187,1.29971E+12,7590,14.4,-0.281096461,142100000,-0.308542598,103534060
SAS,2007,2702.883298,2.170287117,196.2708514,489.8371366,1838124.087,1.213723885,492.8149582,13.13549311,6.103548566,1.50863E+12,915.8360828,72.56753225,1.416359537,1514449958,2.534488604,441903175.8
SAU,2007,5121.7,6.322265083,279.1315418,5650.426973,397121.432,15.57083954,769.2007114,38.6995016,31.29439306,3.84891E+11,14790,19.5,2.802129249,25504176,3.506956568,21061348.54
SDN,2007,729.4,5.212597073,199.5757462,375.4877657,12676.819,0.313987556,166.8877301,11.76896259,4.89501738,46533234127,930,106.1,2.520522815,40373635,4.609867574,17183019.06
SEN,2007,722.4,2.624148627,144.1621551,245.9345858,5372.155,0.468175487,274.435525,22.70185585,24.08916254,11334237877,900,86.3,2.694997677,11474661,3.314194702,4833127.213
SLV,2007,2615.2,0.515834262,133.9273115,824.2761522,6901.294,1.131198708,183.7956871,24.05638017,0.827160699,20376700000,3200,20.2,0.433351492,6100868,0.931277832,3684924.272
SSA,2007,1201.240738,3.277200241,314.6691156,687.0393673,671237.6187,0.846712675,443.5114194,13.59271653,11.6992865,8.70405E+11,985.353135,131.3618868,2.488794412,792757258,3.906016674,284967608.2
SWE,2007,5150.8,6.008120892,157.3258393,5472.135392,48045.034,5.251918542,150.9945265,13.81731841,11.32195108,4.62513E+11,48900,3.3,0.741552515,9148092,0.836316796,7726478.503
SYR,2007,1622.4,3.073878062,291.1624999,1283.129304,70897.778,3.683874405,835.9298458,33.03677402,0.63801505,40404985983,1880,17.8,2.0386,19245438.42,2.651130053,10369442.22
TGO,2007,1121.5,1.948220631,497.5869774,434.8399407,1316.453,0.232884666,266.4897265,25.5966987,11.25667356,2523461504,370,109.2,2.198176469,5652811,3.907619805,2334610.943
THA,2007,3045.9,4.585037162,207.961273,1507.550122,282091.309,4.160856576,573.9756294,9.965526072,19.59034745,2.46977E+11,3200,14.3,0.770059463,67796451,1.806338166,22359269.54
TUR,2007,2381.4,3.406756575,114.4110253,1428.791115,284658.209,4.066966832,325.664011,28.84914058,1.891598036,6.47155E+11,8440,22.8,1.336480094,69992754,2.013052759,47749056.78
TZA,2007,1449.5,3.456122943,397.2701162,446.4492648,6039.549,0.147061503,130.8617684,7.147311234,27.68896834,16825553272,410,91.7,2.826588098,41068185,4.596545808,10299900.8
UKR,2007,2206.9,6.930401218,451.0389069,2952.98999,328856.56,7.070762331,1079.986361,13.38406793,3.508871835,1.42719E+11,2570,14.4,-0.596804887,46509350,-0.508426623,31589150.52
UMC,2007,3562.725556,3.948124716,229.2910794,1749.080023,12436188.16,5.177208574,677.2768409,21.46565927,13.63305595,1.09204E+13,4101.847999,23.40116244,0.693325017,2402102984,1.945612015,1330780474
URY,2007,4130.9,5.568026127,88.25461385,951.664999,5999.212,1.804868128,167.3781634,48.97133072,0.250941702,23876761050,6510,12.6,0.284407272,3323906,0.392926002,3064641.332
USA,2007,6704.3,1.580321543,177.4915678,7749.233122,5581537.033,18.50764982,423.9066927,44.55604417,14.81417252,1.3995E+13,46840,7.8,0.995387884,301580000,1.364619073,245486120
UZB,2007,4397.3,3.160716907,791.6382244,1812.600213,115840.53,4.311500383,1883.012307,8.131209105,2.255443988,22311393928,730,55,1.431980326,26867800,1.540794265,9881976.84
VEN,2007,3592.4,0.444959431,204.7099236,2334.583888,163555.534,5.951152858,521.8317718,32.15482662,53.74982504,2.26538E+11,7500,20,1.658327617,27483000,2.02466786,25553693.4
VNM,2007,4846.1,9.421848689,267.9662413,665.0582811,112290.874,1.333286718,537.2098063,11.73734017,6.166788857,71111309691,790,26.3,1.084088426,84221100,2.854046136,23042892.96
WLD,2007,3379.415139,4.188017057,184.7193737,1822.10241,30649360,4.636795708,485.4401804,19.70431633,12.4898054,5.58049E+13,8123.062247,62.4479519,1.163945176,6610030273,2.054151362,3264973516
YEM,2007,1019.4,4.235665395,145.2025725,325.3254319,21976.331,1.001336903,446.9269232,9.149755844,0.520660875,21656550140,870,83.5,3.048317837,21946990,4.996649537,6597265.194
ZAF,2007,2791.8,2.004735138,306.9144423,2876.946613,433358.726,8.980172692,958.0103715,32.90248299,6.859550081,2.86169E+11,5770,70.3,1.096678804,48257282,1.896416488,29079838.13
ZAR,2007,771.5,18.12153568,1223.051316,353.0588135,2552.232,0.04199672,145.4832491,17.10191876,9.986566577,9977079383,150,176.7,2.809715468,60772175,4.686852027,20261443.15
ZMB,2007,1907.9,11.47085026,493.133638,612.2648602,1719.823,0.142660159,114.9021083,11.10395156,35.98301766,11541428666,750,128.3,2.564918841,12055384,2.962533679,4253139.475
AGO,2008,729.9,1.994536325,114.4918994,630.6366949,24370.882,1.351088294,245.2896671,23.57134098,12.39982661,84178512502,3420,168.2,2.882927374,18037964,4.482961509,10227525.59
ARG,2008,3927.1,2.977119203,144.8332586,1922.760639,192378.154,4.844052739,364.8815817,39.20456053,5.425434956,3.26677E+11,7190,14.8,0.875629394,39714298,1.093257336,36537154.16
ARM,2008,2386.4,8.021205012,173.3301747,973.201147,5548.171,1.801888352,320.9219634,36.00463384,7.991345077,11662017845,3340,21.7,0.159460015,3079087,0.034264381,1966304.958
AUS,2008,1696.5,4.548770774,174.8971136,6019.067609,399218.956,18.56961909,539.5807108,59.25326418,10.50265864,1.03942E+12,41760,5.2,2.001429237,21498500,2.204474992,19077768.9
AUT,2008,6809.8,1.592154559,110.9760148,4016.596045,67725.823,8.123596515,224.4498468,20.16384696,22.92242488,4.14671E+11,46250,4.5,0.434411324,8336926,0.762524967,5599079.502
BGD,2008,4102.2,1.269098617,141.6115705,192.0618951,46526.896,0.319820179,235.8106372,13.81802716,1.641262163,79554350678,570,53.9,1.05136453,145478300,2.835798495,39482810.62
BGR,2008,4100.8,19.2554471,216.0915101,2594.208879,50538.594,6.629407764,552.2141052,15.57464883,9.066592045,51824867627,5700,13.9,-0.475936534,7623395,-0.053102924,5420233.845
BLR,2008,3554.6,3.588668534,249.5330458,2931.195793,62815.71,6.541940221,556.9161475,18.96522599,7.267988576,60763483146,5590,7.2,-1.036063971,9602000,-0.462683561,7053629.2
BOL,2008,2016.4,3.072459359,148.9659502,621.5358042,12834.5,1.334360386,319.8114435,32.53305673,18.20639618,16675015771,1490,59,1.624281601,9618466,2.328186574,6307790.003
BRA,2008,3830.8,2.726447876,135.4357807,1297.910085,393219.744,2.052903303,214.2186619,39.96677366,28.02868507,1.65263E+12,7480,22,0.915284629,191543237,1.454243168,163922702.2
CAN,2008,3386.9,3.8607908,222.9106571,8001.482766,544091.125,16.33348118,455.0290403,43.69405369,8.034367052,1.49911E+12,43430,6,1.011965659,33311400,1.136421183,26782365.6
CHE,2008,6416.4,3.184255601,91.92858594,3501.146296,40392.005,5.281605848,138.6775976,14.85380851,22.82950095,5.02447E+11,56780,4.7,1.270618074,7647675,1.352306302,5619511.59
CHL,2008,5868.3,8.872996387,130.1946745,1743.844948,73108.979,4.352866791,324.9830644,34.61054337,16.49643302,1.70741E+11,9490,9,0.971258603,16795593,1.288359661,14854022.45
CHN,2008,5548.4,3.873382467,279.8402022,1598.516237,7031916.207,5.308488782,929.3171627,17.25222537,16.59929846,4.52183E+12,3050,20.9,0.512386932,1324655000,2.622664538,570926305
CIV,2008,1728.3,1.905473992,326.6699241,541.3207042,7014.971,0.369461653,222.9584225,20.5240352,22.59252354,23414005259,1070,127.7,1.808282045,18987007,3.170532213,9261862.015
CMR,2008,1510.9,-0.101948582,166.8926643,340.9175161,5302.482,0.282666707,138.3765796,19.50065191,9.153943559,23735512829,1160,138.7,2.203102945,18758778,3.658319397,10647482.39
COG,2008,776.3,21.06346688,98.62602134,338.6551606,1936.176,0.504693668,146.9811603,32.90009042,9.447632507,11789245043,1870,95,2.794623116,3836339,3.416047847,2353210.343
COL,2008,4154.4,4.331308508,82.81912576,683.2903603,67700.154,1.504254587,182.3251973,36.82816132,20.41020987,2.44646E+11,4640,20.5,1.462579403,45005782,1.866076924,33529307.59
CRI,2008,3757.8,7.006019956,104.6908266,1085.32318,8016.062,1.772632064,170.9889916,30.27407033,20.91523284,29663614223,6060,10.3,1.549180305,4522124,2.374581817,2860695.642
CZE,2008,5363.5,3.04163968,184.3585946,4281.345018,116995.635,11.22331772,483.2862275,11.14254184,15.12475179,2.16085E+11,17140,4.5,0.868815999,10424336,0.868815999,7661886.96
DEU,2008,7118.7,0.131693369,120.751586,4076.282653,786659.508,9.58054535,283.8041777,7.930884554,40.47181629,3.63453E+12,42680,4.4,-0.190142845,82110097,-0.081447182,60465875.43
DNK,2008,6017.3,0.76323344,102.8606895,3497.97902,46024.517,8.377810737,246.3557912,21.14090142,4.951369084,3.41467E+11,58620,4.3,0.58754759,5493621,0.887952207,4761870.683
DOM,2008,4250.1,6.307885201,109.1879178,843.8008151,21616.965,2.236635417,289.4208678,21.6990407,22.13277981,45498608625,4460,28.8,1.385599903,9664948,2.463541878,6670747.11
DZA,2008,1034,1.517639093,147.0534936,1083.368353,111304.451,3.232960395,438.8333104,7.7883026,6.317327004,1.70989E+11,4260,38.1,1.526116691,34428028,2.512257194,22453959.86
ECA,2008,2553.295711,4.869576607,278.5737339,3058.470211,3110254.408,7.737926165,707.9956077,18.15489297,7.477697753,3.33089E+12,6960.180371,24.83513829,0.330704964,401949352,0.482650234,255876096.5
ECU,2008,2991.5,1.845716241,108.2279461,784.7263306,26824.105,1.90827354,263.185416,30.78955007,25.09485601,54208500000,3570,22.3,1.483690803,14056740,2.49519368,9218410.092
EGY,2008,7500.4,5.830761501,173.0780891,902.7912614,210320.785,2.685290206,514.8088128,19.19304777,5.879997751,1.62836E+11,1880,25.5,1.779877801,78323298,1.873554623,33459712.91
EMU,2008,5898.003886,2.912731787,121.6814836,3740.249772,2633269.033,7.991141612,259.9756771,17.81387396,15.45162858,1.35517E+13,38508.38335,4.494209029,0.5224387,329523510,0.780313707,241234651.3
ESP,2008,3580.8,4.887218917,107.5204389,3047.076815,329285.599,7.228195009,255.0571406,23.37097281,8.57196789,1.59391E+12,31810,5.1,1.49673505,45555716,1.678435295,35132568.18
ETH,2008,1421.7,0.407385571,490.4139219,399.0652367,7106.646,0.089452062,109.9282336,3.526316271,18.39867799,26642461516,290,111.9,2.199031881,79446419,3.979494344,13505891.23
FIN,2008,3542.2,-0.806880602,197.4880222,6640.659397,56512.137,10.63577891,316.2997551,20.6431514,9.066019817,2.70479E+11,48110,3.3,0.465549285,5313399,0.94060956,3363381.567
FRA,2008,7289,2.349681422,137.1242279,4162.755972,376985.935,5.87313281,193.4652925,22.19437028,15.10396919,2.83179E+12,42080,4.3,0.565626951,64188219,0.850416787,49656006.22
GBR,2008,7420.1,3.518581187,100.1047234,3390.309753,522855.528,8.516461012,251.4631513,25.78317344,24.35237836,2.65748E+12,45610,5.6,0.664933705,61393521,0.753921475,55217332.79
GHA,2008,1598.1,4.278064009,294.5962524,406.5776497,8591.781,0.36931379,267.5957679,16.79825668,13.99537825,28526922399,1150,78.8,2.400350372,23264176,3.890810995,11636740.84
GRC,2008,4404,1.528220324,100.6368266,2707.107549,97813.558,8.704524319,323.5910241,28.89707962,13.8339275,3.47042E+11,27810,4.6,0.395286138,11237094,0.723693658,6854627.34
GTM,2008,2257.8,1.926089743,137.2759318,599.2079671,11914.083,0.870222556,199.364192,7.656787608,30.62888735,39136286496,2640,34.6,2.454894662,13690846,3.406297909,6651012.987
HND,2008,1750.7,6.443965087,173.259937,629.9529684,8672.455,1.187561467,326.6225183,13.32925359,18.17457032,13969292165,1780,26.1,1.990487083,7302742,2.955867089,3496552.87
HUN,2008,5665,46.48430614,151.1092382,2635.705169,54638.3,5.443044103,312.0585177,16.96640868,5.116317593,1.55444E+11,13010,7.1,-0.175097367,10038188,0.419258023,6775776.9
IDN,2008,4694.2,1.826336085,228.6824817,816.3527939,406028.575,1.728140373,484.0988262,8.858356576,14.11143381,5.10227E+11,1950,38.5,1.065195906,234951154,3.265677621,120905863.8
IND,2008,2672.6,3.576116362,195.2938359,543.0204235,1742697.746,1.52872926,549.7977391,12.59143558,5.334659743,1.21378E+12,1080,66.8,1.34038184,1139964932,2.292769991,336745640.8
IRL,2008,7597.4,-6.196987452,86.43623507,3367.080064,43604.297,9.852557673,252.924782,24.19730469,0.954739291,2.63653E+11,49940,4.4,1.565670641,4425683,2.023187779,2714713.952
IRN,2008,1897.1,0.477678805,275.3217706,2862.745825,538403.608,7.447902733,716.294737,24.25593855,7.07982273,3.38187E+11,4100,28.5,1.188108258,72289291,1.950575295,49489248.62
ISR,2008,2442.9,5.380515597,118.602996,3052.841506,37663.757,5.153206682,200.2022544,57.24828973,18.74281488,2.02101E+11,24700,4.9,1.776579106,7308800,1.798401256,6699246.08
ITA,2008,5353,-0.413174901,104.4659853,2942.621896,445118.795,7.439454863,264.1079995,17.10656067,9.909225692,2.2965E+12,35360,4,0.766549688,59832179,1.001843915,40733747.46
JOR,2008,943.6,12.45431853,238.9084328,1220.268533,21382.277,3.694881113,723.3967216,18.53131156,9.411697594,22696902204,3670,23.1,2.18368359,5787000,2.234703999,4538165.4
JPN,2008,6262.6,0.503125187,123.9472554,3880.451018,1208162.823,9.460646844,302.1868347,48.98331642,16.30464543,4.87986E+12,38000,3.4,-0.052224332,127704040,0.18873964,84897645.79
KAZ,2008,1012.2,10.73260523,421.99232,4417.761224,236954.206,15.11766117,1444.065576,8.526822032,2.520934533,1.33442E+11,6140,35.1,1.21835923,15673999,1.702789243,9081515.021
KEN,2008,1416.6,0.318285505,321.6011013,463.3170286,10392.278,0.270242232,187.5825712,8.398889332,11.61053084,30031427403,740,89.3,2.555218074,38455418,3.953842271,8306370.288
KOR,2008,7072.8,0.355453314,182.9767582,4669.006398,509170.284,10.47524603,410.5212967,48.06629498,2.397595468,9.31402E+11,21580,5.1,0.311138378,48607000,0.581574929,39595262.2
LAC,2008,3634.790239,3.007336154,130.6719907,1281.429364,1584103.663,2.781350964,285.5506688,34.82912071,20.83225476,4.32148E+12,6837.248808,23.26814851,1.161456891,569544686.6,1.626901758,447597471.9
LIC,2008,1969.961282,3.16663146,308.0759513,363.51981,219121.585,0.286804778,270.2147178,10.80639107,10.58573441,3.6388E+11,441.6912079,112.5399566,2.066545087,764009535.3,3.639262756,209721993.1
LMC,2008,2749.790274,3.662098395,223.4853813,670.1152648,3743902.664,1.565500213,523.8613856,13.82882659,9.525760266,3.49855E+12,1396.561456,73.1227676,1.526590563,2391505689,2.707618977,925397049.6
LMY,2008,3086.359853,3.683575178,228.3638355,1165.140799,16822433.22,3.017899448,612.4593261,16.97428582,12.17674996,1.71773E+13,2781.049621,66.50607296,1.235509983,5574219258,2.359131872,2491564066
MAR,2008,1002.4,2.774759237,118.4424371,478.0129134,47905.688,1.529484855,378.9770289,19.06832355,1.545448248,88882967742,2540,38.6,0.995486482,31321453,1.604261862,17546277.97
MEX,2008,3452.5,2.398827486,126.5768259,1636.928249,475833.587,4.301236655,332.5966691,34.92224757,11.11668649,1.09618E+12,9660,18.6,1.279451944,110627158,1.668809996,85404165.98
MIC,2008,3292.274985,3.693448899,226.8246641,1258.779779,16603810.26,3.451785103,622.9469859,17.82635627,12.47349179,1.6795E+13,3149.118924,54.33382949,1.104759794,4810209722,2.243061253,2281842073
MNA,2008,2016.1652,3.156544529,216.4169697,1388.747493,1230256.498,3.844189805,604.5803948,19.97834804,4.025094617,1.11898E+12,3365.822653,36.00218143,1.759493484,320030113.1,2.242906398,184005076.7
MOZ,2008,845.7,5.981235989,542.0174935,420.3913957,2313.877,0.103608443,133.5840582,6.826108566,15.82727395,9891264915,380,144.1,2.363155138,22332900,4.5031545,8227440.36
MYS,2008,3602.1,3.3250506,205.359817,2655.20714,208267.265,7.572802139,585.6979059,9.028348039,17.88284076,2.21828E+11,7150,7,1.652979767,27502008,2.969164719,19350412.83
NGA,2008,1598.4,3.957459116,378.1958933,735.8831501,95756.371,0.635555086,326.6338189,14.72542495,12.84487109,2.07118E+11,1170,151,2.496123048,150665730,3.996151174,72861947.03
NLD,2008,8331.9,1.034086993,126.8434093,4837.166893,173749.794,10.56512793,277.0458155,12.43221816,12.36456493,8.73367E+11,49000,4.7,0.389292461,16445593,1.051465329,13455784.19
NZL,2008,7379.7,4.346774651,158.5814518,4042.530863,33094.675,7.752506501,304.1173408,30.75968048,25.84718493,1.17817E+11,27320,6.2,0.955616179,4268900,1.094344525,3695159.84
PAK,2008,2653.7,3.318045267,213.39059,494.3545374,163177.833,0.974531967,420.6615608,17.87634756,10.29380555,1.63892E+11,940,89.6,1.805877137,167442258,2.974179717,60547120.49
PAN,2008,2735,9.548031441,70.45412625,822.5790969,6912.295,2.02915643,173.7978072,38.55975379,18.67609335,23001600000,6230,21.2,1.652033381,3406487,2.750945538,2493548.484
PER,2008,3830.6,5.459313769,66.33537186,528.51577,40535.018,1.424113293,178.7441174,30.19510923,13.62139518,1.26823E+11,4070,22.4,1.049852714,28463338,1.190006906,20322823.33
PHL,2008,3334.3,0.889387943,129.8511307,439.2146978,83156.559,0.922187693,272.6391334,14.09941823,10.85054479,1.73603E+11,1770,31.3,1.700587834,90173139,2.84699853,58540401.84
POL,2008,3217.2,2.829236613,156.0259469,2567.377846,316066.064,8.290092376,503.8095639,4.476322688,21.8332981,5.29401E+11,11870,6.6,0.01363738,38125759,-0.084162139,23378715.42
PRT,2008,3597.8,1.858172334,104.7196544,2299.879415,56310.452,5.301097971,241.3731537,38.84864955,5.919456403,2.51925E+11,21520,4.1,0.132618993,10622413,1.180811176,6316086.77
PRY,2008,2681.3,1.651736118,165.350224,719.6667481,4118.041,0.66097609,151.8654918,30.88419358,5.445292822,16873155276,2130,26.2,1.796828254,6230242,2.796836587,3756835.926
ROM,2008,3247.1,6.939034465,155.3586358,1832.17382,94659.938,4.400000056,373.0967001,8.982081213,7.109808962,2.00071E+11,8290,16,-0.154438571,21513622,0.177971707,11668988.57
RUS,2008,2388.1,4.515915292,328.4402806,4850.177591,1708653.318,12.03700823,815.1120833,18.06447834,9.021114187,1.66085E+12,9630,13.4,-0.105615218,141950000,-0.133068891,103396380
SAS,2008,2773.131942,3.349347741,193.3927529,498.1235301,1970176.424,1.282841247,504.6376786,13.26191341,6.103548566,1.52479E+12,999.7828846,70.789139,1.409180907,1535791298,2.517014608,453025943.3
SAU,2008,5218.2,8.283561611,286.3274146,5888.245793,433556.744,16.56906506,805.7030443,38.76612506,31.29439306,4.76305E+11,16790,18.9,2.564307533,26166639,2.370368079,21566543.86
SDN,2008,567.1,4.481143898,181.4916138,355.6374574,14051.944,0.339294767,173.1514875,11.78593554,4.89501738,58032057416,1140,105.7,2.546980714,41415151,4.593563774,17990741.59
SEN,2008,1174.2,3.010071475,141.3398177,242.5380646,4976.119,0.422165697,246.0183839,22.82806415,24.08916254,13210074065,1020,82.3,2.686645139,11787123,3.302031696,4995382.727
SLV,2008,2905.3,1.678895182,132.8066703,833.3414361,6112.889,0.997269165,158.9312514,24.49114367,0.827147764,22106800000,3460,18.8,0.470300681,6129628,0.965759994,3720684.196
